id,name,evaluationStatus,definition,datasets,attributes,incidents,cloudUrl,createdAt,group,lastCheckResultValue,lastCheckRunTime,lastUpdated,owner,agreements,column
4e930662-56cb-4777-aeab-56d1e869fa95,missing_count(product_price) = 0,pass,"checks for int_order_product_details:
  missing_count(product_price) = 0","[{'id': '3297da09-edc0-4d21-a711-1d4588476fa5', 'name': 'int_order_product_details', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/3297da09-edc0-4d21-a711-1d4588476fa5'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/4e930662-56cb-4777-aeab-56d1e869fa95,2025-09-06T12:28:40.612042615Z,{},"{'id': 'ec6b9ace-03f2-4c0e-83fa-a6d13dfed2ed', 'value': 0.0, 'dataTimestamp': '2025-09-06T14:14:56Z'}",2025-09-06T14:14:56Z,2025-09-06T14:15:00Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],product_price
9b4a208b-e4cd-45e3-bb01-70695335fd66,missing_count(quantity) = 0,pass,"checks for mart_orders:
  missing_count(quantity) = 0","[{'id': '1dafcd74-93ca-4bbb-93f0-7ef04bd4060b', 'name': 'mart_orders', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/1dafcd74-93ca-4bbb-93f0-7ef04bd4060b'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/9b4a208b-e4cd-45e3-bb01-70695335fd66,2025-09-06T12:40:43.293634229Z,{},"{'id': 'e13a1005-7384-45c6-8973-2e6b295eb406', 'value': 0.0, 'dataTimestamp': '2025-09-06T14:15:38Z'}",2025-09-06T14:15:38Z,2025-09-06T14:15:40Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],quantity
168ec53e-6ff2-4032-8671-07ba09001e2c,missing_count(quantity) = 0,pass,"checks for int_order_product_details:
  missing_count(quantity) = 0","[{'id': '3297da09-edc0-4d21-a711-1d4588476fa5', 'name': 'int_order_product_details', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/3297da09-edc0-4d21-a711-1d4588476fa5'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/168ec53e-6ff2-4032-8671-07ba09001e2c,2025-09-06T12:28:40.597687984Z,{},"{'id': '970f09b1-4ef2-4dec-8afc-1f945e8226dd', 'value': 0.0, 'dataTimestamp': '2025-09-06T14:14:56Z'}",2025-09-06T14:14:56Z,2025-09-06T14:15:00Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],quantity
75c92567-a95c-48ea-bb16-39b8193f33a5,missing_count(seq_long) = 0,fail,"checks for rna:
  missing_count(seq_long) = 0","[{'id': '08052c19-8447-4f4a-810d-3fe6a4371fbf', 'name': 'rna', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/08052c19-8447-4f4a-810d-3fe6a4371fbf'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/75c92567-a95c-48ea-bb16-39b8193f33a5,2024-09-24T18:46:03.089868406Z,{},{'value': 41794306.0},2024-09-24T19:01:34Z,2024-09-24T19:08:27Z,"{'firstName': 'Lennert', 'lastName': 'Vandorpe', 'fullName': 'Lennert Vandorpe', 'email': 'lennert.vandorpe@datashift.eu'}",[],seq_long
c9806ed9-b5ee-4b8d-bc1d-a66d34ebce8e,missing_count(seq_short) = 0,fail,"checks for rna:
  missing_count(seq_short) = 0","[{'id': '08052c19-8447-4f4a-810d-3fe6a4371fbf', 'name': 'rna', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/08052c19-8447-4f4a-810d-3fe6a4371fbf'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/c9806ed9-b5ee-4b8d-bc1d-a66d34ebce8e,2024-09-24T18:46:03.082152687Z,{},{'value': 391688.0},2024-09-24T19:01:34Z,2024-09-24T19:08:27Z,"{'firstName': 'Lennert', 'lastName': 'Vandorpe', 'fullName': 'Lennert Vandorpe', 'email': 'lennert.vandorpe@datashift.eu'}",[],seq_short
015c1f28-cb1d-4eae-872c-7a72e20a57e0,missing_count(total_amount_rounded) = 0,pass,"checks for mart_orders:
  missing_count(total_amount_rounded) = 0","[{'id': '1dafcd74-93ca-4bbb-93f0-7ef04bd4060b', 'name': 'mart_orders', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/1dafcd74-93ca-4bbb-93f0-7ef04bd4060b'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/015c1f28-cb1d-4eae-872c-7a72e20a57e0,2025-09-06T12:40:43.30528465Z,{},"{'id': '8db83ac7-b262-43f1-a41d-4d0dcc52bed7', 'value': 0.0, 'dataTimestamp': '2025-09-06T14:15:38Z'}",2025-09-06T14:15:38Z,2025-09-06T14:15:40Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],total_amount_rounded
48836a1c-0245-4af5-8a7f-140e20c17bc1,missing_count(total_spend) = 0,fail,"checks for int_customer_order_summary:
  missing_count(total_spend) = 0","[{'id': '1b5e4188-555f-4cd7-a210-ee4a521e9e8a', 'name': 'int_customer_order_summary', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/1b5e4188-555f-4cd7-a210-ee4a521e9e8a'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/48836a1c-0245-4af5-8a7f-140e20c17bc1,2025-09-06T12:28:40.530073512Z,{},"{'id': '37a5c533-e5c8-4fcb-bde2-d9213cf94da1', 'value': 102.0, 'dataTimestamp': '2025-09-06T12:28:49Z'}",2025-09-06T12:28:49Z,2025-09-06T12:28:53Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],total_spend
67ff52b6-0618-4f70-ad07-ae693dc32505,missing_count(userstamp) = 0,pass,"checks for rna:
  - missing_count(userstamp) = 0:
      attributes:
        dimension: Completeness
","[{'id': '08052c19-8447-4f4a-810d-3fe6a4371fbf', 'name': 'rna', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/08052c19-8447-4f4a-810d-3fe6a4371fbf'}]",{'dimension': 'Completeness'},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/67ff52b6-0618-4f70-ad07-ae693dc32505,2024-09-27T13:33:57.653005423Z,{},"{'id': '1848ccd7-bfdf-4996-b043-8b65aff206e2', 'value': 0.0}",2025-03-12T00:06:56Z,2025-03-12T00:08:59Z,"{'firstName': 'Lennert', 'lastName': 'Vandorpe', 'fullName': 'Lennert Vandorpe', 'email': 'lennert.vandorpe@datashift.eu'}","[{'name': 'Agreement rna dataset', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/agreements/1bf8f058-e9c1-40d4-9214-6d6bb738267f'}]",userstamp
e2691b42-6891-43b4-ac86-38678099c334,missing_percent(seq_short) < 5%,pass,"checks for rna:
  - missing_percent(seq_short) < 5%:
      attributes:
        dimension: Completeness
","[{'id': '08052c19-8447-4f4a-810d-3fe6a4371fbf', 'name': 'rna', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/08052c19-8447-4f4a-810d-3fe6a4371fbf'}]",{'dimension': 'Completeness'},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/e2691b42-6891-43b4-ac86-38678099c334,2024-09-27T13:33:57.664132617Z,{},"{'id': 'b01fd6ef-39b3-4698-848f-850239d611e4', 'value': 0.93}",2025-03-12T00:06:56Z,2025-03-12T00:08:59Z,"{'firstName': 'Lennert', 'lastName': 'Vandorpe', 'fullName': 'Lennert Vandorpe', 'email': 'lennert.vandorpe@datashift.eu'}","[{'name': 'Agreement rna dataset', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/agreements/1bf8f058-e9c1-40d4-9214-6d6bb738267f'}]",seq_short
97169363-995c-48cc-9e53-b60101902ccf,Most customers have country information (max 150 missing),pass,"checks for customers:
  - missing_count(COUNTRY) < 150:
      name: ""Most customers have country information (max 150 missing)""
","[{'id': 'c8025a94-7f26-49e7-b731-9750bdfd89f4', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/c8025a94-7f26-49e7-b731-9750bdfd89f4'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/97169363-995c-48cc-9e53-b60101902ccf,2025-09-07T01:09:56.09074413Z,{},"{'id': 'c32bf4e6-3fb4-43a6-9c20-7f4002878545', 'value': 140.0, 'dataTimestamp': '2025-09-07T11:08:48Z'}",2025-09-07T11:08:48Z,2025-09-07T11:08:56Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],COUNTRY
675c3d56-4535-4c9b-b0f7-0bfdd3f82e66,Most customers have country information (max 150 missing),pass,"checks for customers:
  - missing_count(COUNTRY) < 150:
      name: ""Most customers have country information (max 150 missing)""
","[{'id': '614ea0a5-433b-4b4e-9d81-3f3f678b499a', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/614ea0a5-433b-4b4e-9d81-3f3f678b499a'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/675c3d56-4535-4c9b-b0f7-0bfdd3f82e66,2025-09-07T00:49:22.930508118Z,{},"{'id': 'b898a69e-1c6d-4aea-939c-910c71e2578f', 'value': 140.0, 'dataTimestamp': '2025-09-07T01:06:06Z'}",2025-09-07T01:06:06Z,2025-09-07T01:06:12Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],COUNTRY
c88a2700-8cab-448a-9ba1-ad2109f2208c,Most customers have date of birth (max 50 missing),pass,"checks for customers:
  - missing_count(DATE_OF_BIRTH) < 50:
      name: ""Most customers have date of birth (max 50 missing)""
","[{'id': 'c8025a94-7f26-49e7-b731-9750bdfd89f4', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/c8025a94-7f26-49e7-b731-9750bdfd89f4'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/c88a2700-8cab-448a-9ba1-ad2109f2208c,2025-09-07T01:09:56.120218413Z,{},"{'id': 'dfa699ac-9bca-43a0-b741-7fa1af833c0c', 'value': 30.0, 'dataTimestamp': '2025-09-07T11:08:48Z'}",2025-09-07T11:08:48Z,2025-09-07T11:08:56Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],DATE_OF_BIRTH
9543a89d-cd7c-4749-ac2d-43c0b34c1a01,Most customers have date of birth (max 50 missing),pass,"checks for customers:
  - missing_count(DATE_OF_BIRTH) < 50:
      name: ""Most customers have date of birth (max 50 missing)""
","[{'id': '614ea0a5-433b-4b4e-9d81-3f3f678b499a', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/614ea0a5-433b-4b4e-9d81-3f3f678b499a'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/9543a89d-cd7c-4749-ac2d-43c0b34c1a01,2025-09-07T00:49:22.955004783Z,{},"{'id': '03d11205-448d-4274-8653-e715317785b6', 'value': 30.0, 'dataTimestamp': '2025-09-07T01:06:06Z'}",2025-09-07T01:06:06Z,2025-09-07T01:06:12Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],DATE_OF_BIRTH
45050882-5cf4-4a56-8402-af97e20f0765,Most emails present in mart,pass,"checks for DIM_CUSTOMERS:
  - missing_count(EMAIL) < 1000:
      name: ""Most emails present in mart""
      samples limit: 2000
      attributes:
        dimension: Completeness

  # Uniqueness checks (strict) with sampling
","[{'id': '65637e43-5064-4bd3-a981-7c843dff1fa2', 'name': 'DIM_CUSTOMERS', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/65637e43-5064-4bd3-a981-7c843dff1fa2'}]",{'dimension': 'Completeness'},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/45050882-5cf4-4a56-8402-af97e20f0765,2025-10-02T09:21:27.484706723Z,{},"{'id': '380e39e3-f328-412a-81aa-e844298f804a', 'value': 487.0, 'dataTimestamp': '2026-01-15T21:52:47Z'}",2026-01-15T21:52:47Z,2026-01-15T21:53:24Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],EMAIL
a5d49845-d3d1-461f-b975-a27a2f991796,Most emails should be valid format (allow some invalid for testing),fail,"checks for customers:
  - invalid_count(email) < 100:
      name: Most emails should be valid format (allow some invalid for testing)
      valid format: email

","[{'id': '52fe2c8a-a343-4c0c-9f2f-7faba24da8c5', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/52fe2c8a-a343-4c0c-9f2f-7faba24da8c5'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/a5d49845-d3d1-461f-b975-a27a2f991796,2025-09-07T01:09:43.971786057Z,{},"{'id': '7936a940-6a11-41ca-886d-688d2b67ae28', 'value': 110.0, 'dataTimestamp': '2025-09-07T11:20:22Z'}",2025-09-07T11:20:22Z,2025-09-07T11:20:25Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],email
0095ceba-61a6-4f8c-9ae9-94d1457808f1,Most emails should be valid format (allow some invalid for testing),pass,"checks for customers:
  - invalid_count(email) < 100:
      name: Most emails should be valid format (allow some invalid for testing)
      valid format: email

","[{'id': 'b5426d0d-a15c-4213-bb02-a56ffbd75ae1', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/b5426d0d-a15c-4213-bb02-a56ffbd75ae1'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/0095ceba-61a6-4f8c-9ae9-94d1457808f1,2025-09-06T12:23:34.030605244Z,{},"{'id': 'e16a9e8f-9a25-4dde-b6a4-b773044b8d0b', 'value': 85.0, 'dataTimestamp': '2025-09-06T14:14:10Z'}",2025-09-06T14:14:10Z,2025-09-06T14:14:13Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],email
0bd06778-e730-4e5d-b51b-08eb3ec0567e,Most emails should be valid format (allow some invalid for testing),fail,"checks for customers:
  - invalid_count(email) < 50:
      name: Most emails should be valid format (allow some invalid for testing)
      valid format: email

","[{'id': 'b5426d0d-a15c-4213-bb02-a56ffbd75ae1', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/b5426d0d-a15c-4213-bb02-a56ffbd75ae1'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/0bd06778-e730-4e5d-b51b-08eb3ec0567e,2025-09-06T12:23:18.865197536Z,{},"{'id': '9f131479-faf8-4a4e-b238-49768d0bff17', 'value': 95.0, 'dataTimestamp': '2025-09-06T12:23:17Z'}",2025-09-06T12:23:17Z,2025-09-06T12:23:20Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],email
2bafbdb9-6ebd-40bb-ac91-7f0cd5d70b5e,Most emails should be valid format (allow some invalid for testing),fail,"checks for customers:
  - invalid_count(email) < 100:
      name: Most emails should be valid format (allow some invalid for testing)
      valid format: email

","[{'id': 'b5426d0d-a15c-4213-bb02-a56ffbd75ae1', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/b5426d0d-a15c-4213-bb02-a56ffbd75ae1'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/2bafbdb9-6ebd-40bb-ac91-7f0cd5d70b5e,2025-09-07T00:48:36.536720832Z,{},"{'id': '32bd2682-b65d-4bb4-93fe-210ea0e87f57', 'value': 110.0, 'dataTimestamp': '2025-09-07T01:05:59Z'}",2025-09-07T01:05:59Z,2025-09-07T01:06:01Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],email
bb999322-5ade-4249-b8cb-241879a7d49d,Most emails should be valid format (allow some invalid for testing),fail,"checks for customers:
  - invalid_count(email) < 100:
      name: Most emails should be valid format (allow some invalid for testing)
      valid format: email

","[{'id': 'bba9178e-a045-4c38-a161-478d6a1f5f72', 'name': 'customers', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/bba9178e-a045-4c38-a161-478d6a1f5f72'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/bb999322-5ade-4249-b8cb-241879a7d49d,2025-09-07T11:00:21.28097882Z,{},"{'id': '4ddc4a85-1d53-41a4-86c1-bba907464435', 'value': 110.0, 'dataTimestamp': '2025-09-07T11:00:19Z'}",2025-09-07T11:00:19Z,2025-09-07T11:00:22Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],email
201ce87c-160b-440b-b07c-ef5638519688,Most order IDs should not be null (allow some missing for data quality issues),pass,"checks for int_customer_order_summary:
  - missing_count(order_id) < 200:
      name: Most order IDs should not be null (allow some missing for data quality
        issues)
","[{'id': '1b5e4188-555f-4cd7-a210-ee4a521e9e8a', 'name': 'int_customer_order_summary', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/1b5e4188-555f-4cd7-a210-ee4a521e9e8a'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/201ce87c-160b-440b-b07c-ef5638519688,2025-09-06T12:30:20.710776454Z,{},"{'id': '595d7440-83e5-47e5-84b1-ad47de2677f8', 'value': 80.0, 'dataTimestamp': '2025-09-06T14:14:56Z'}",2025-09-06T14:14:56Z,2025-09-06T14:15:00Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],order_id
1a54f745-9078-4dfa-8cc9-cc1081241966,Most order statuses are valid in staging,pass,"checks for STG_ORDERS:
  - invalid_count(ORDER_STATUS) < 1000:
      name: ""Most order statuses are valid in staging""
      valid values: ['pending', 'processing', 'shipped', 'delivered', 'cancelled',
        'returned']
      samples limit: 3000
      attributes:
        dimension: Validity

  # Freshness checks
","[{'id': 'b8f60e6f-cfac-4452-a630-1689ca7d7ddf', 'name': 'STG_ORDERS', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/b8f60e6f-cfac-4452-a630-1689ca7d7ddf'}]",{'dimension': 'Validity'},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/1a54f745-9078-4dfa-8cc9-cc1081241966,2025-10-02T09:16:16.624058539Z,{},"{'id': '715261eb-1b04-476e-9900-728e584d8bc5', 'value': 546.0, 'dataTimestamp': '2026-01-15T21:51:46Z'}",2026-01-15T21:51:46Z,2026-01-15T21:52:32Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],ORDER_STATUS
2e8bbfe8-900b-491b-8552-407f2668c82b,Most payment amounts should be reasonable (allow refunds/chargebacks),pass,"checks for payments:
  - invalid_count(amount) < 100:
      name: Most payment amounts should be reasonable (allow refunds/chargebacks)
      valid min: -10000
      valid max: 10000
","[{'id': 'eed4faf9-beb8-4667-952e-6696af8b9859', 'name': 'payments', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/eed4faf9-beb8-4667-952e-6696af8b9859'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/2e8bbfe8-900b-491b-8552-407f2668c82b,2025-09-07T01:12:26.440141054Z,{},"{'id': 'f6a78fab-8d06-4c5d-89ad-bb1dd11eb2c2', 'value': 0.0, 'dataTimestamp': '2025-09-07T11:08:47Z'}",2025-09-07T11:08:47Z,2025-09-07T11:08:48Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],amount
72011d6c-786c-4b50-bcfe-b48c8b121918,Most payment amounts should be reasonable (allow refunds/chargebacks),pass,"checks for payments:
  - invalid_count(amount) < 100:
      name: Most payment amounts should be reasonable (allow refunds/chargebacks)
      valid min: -10000
      valid max: 10000
","[{'id': '196d6d4f-4546-48ea-8bfd-0e64749c757e', 'name': 'payments', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/196d6d4f-4546-48ea-8bfd-0e64749c757e'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/72011d6c-786c-4b50-bcfe-b48c8b121918,2025-09-07T00:49:01.427726961Z,{},"{'id': '2e298c08-70ae-43d2-816f-fc52bcd4c2e8', 'value': 0.0, 'dataTimestamp': '2025-09-07T01:06:04Z'}",2025-09-07T01:06:04Z,2025-09-07T01:06:06Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],amount
fa040264-46fc-44a0-b558-a522d51cc24c,Most payment amounts should be reasonable (allow refunds/chargebacks),pass,"checks for payments:
  - invalid_count(amount) < 100:
      name: Most payment amounts should be reasonable (allow refunds/chargebacks)
      valid min: -10000
      valid max: 10000
","[{'id': '196d6d4f-4546-48ea-8bfd-0e64749c757e', 'name': 'payments', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/196d6d4f-4546-48ea-8bfd-0e64749c757e'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/fa040264-46fc-44a0-b558-a522d51cc24c,2025-09-06T12:23:18.943676319Z,{},"{'id': '02b8e766-d8af-4aa7-a31b-ada85ce51882', 'value': 0.0, 'dataTimestamp': '2025-09-06T14:14:10Z'}",2025-09-06T14:14:10Z,2025-09-06T14:14:13Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],amount
e8996cbe-935b-405f-88f3-cd81b424e2c1,Most payment amounts should be reasonable (allow some negative amounts for refunds),pass,"checks for int_payment_details:
  - invalid_count(amount) < 500:
      name: Most payment amounts should be reasonable (allow some negative amounts
        for refunds)
      valid min: -10000
      valid max: 10000
","[{'id': '5f3a9a3f-2337-48af-b4f1-6eb48950dfba', 'name': 'int_payment_details', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/5f3a9a3f-2337-48af-b4f1-6eb48950dfba'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/e8996cbe-935b-405f-88f3-cd81b424e2c1,2025-09-06T12:30:20.813897055Z,{},"{'id': '08d5844d-b977-470c-a871-c1d7232976a3', 'value': 0.0, 'dataTimestamp': '2025-09-06T14:14:56Z'}",2025-09-06T14:14:56Z,2025-09-06T14:15:00Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],amount
a1595a6e-3767-409f-ab58-aa8f522f363b,Most payment statuses should be valid (allow some invalid statuses for data quality issues),pass,"checks for int_payment_details:
  - invalid_count(payment_status) < 1000:
      name: Most payment statuses should be valid (allow some invalid statuses for
        data quality issues)
      valid values: ['paid', 'pending', 'failed']
","[{'id': '5f3a9a3f-2337-48af-b4f1-6eb48950dfba', 'name': 'int_payment_details', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/5f3a9a3f-2337-48af-b4f1-6eb48950dfba'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/a1595a6e-3767-409f-ab58-aa8f522f363b,2025-09-06T12:30:20.828506206Z,{},"{'id': '59336293-2fd2-417a-9405-6b7381bd4459', 'value': 964.0, 'dataTimestamp': '2025-09-06T14:14:56Z'}",2025-09-06T14:14:56Z,2025-09-06T14:15:00Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],payment_status
e7c1eb2b-11a8-4077-a431-afb8440318ff,Most products have category information,fail,"checks for order_lines:
  - missing_count(""Category alias"") < 1000:
      name: ""Most products have category information""
","[{'id': 'bc7311ad-afa0-44cc-8f39-63969b2b74b8', 'name': 'order_lines', 'cloudUrl': 'https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/datasets/bc7311ad-afa0-44cc-8f39-63969b2b74b8'}]",{},[],https://cloud.soda.io/o/fa72f92c-ca83-4fc5-b588-40ad0292324e/checks/e7c1eb2b-11a8-4077-a431-afb8440318ff,2025-09-07T01:12:46.133620292Z,{},"{'id': '50cfa934-a21a-4ec6-8c50-1c793c38d845', 'value': 9933.0, 'dataTimestamp': '2025-09-07T11:09:08Z'}",2025-09-07T11:09:08Z,2025-09-07T11:09:13Z,"{'firstName': 'Arnaud', 'lastName': 'Gueulette', 'fullName': 'Arnaud Gueulette', 'email': 'arnaud.gueulette@datashift.eu'}",[],"""Category alias"""
